id	text	labels	labels_phrases	original_text
89	Das beste Pastrami, das ich je gegessen habe, und große Portionen, ohne lächerlich zu sein.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pastrami"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Anteil"")']"	Best Pastrami I ever had and great portion without being ridiculous.
90	Meine Frau hatte die gebratenen Garnelen, die riesig sind, und sie waren begeistert.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""gebratene Shrimps"")', '(FOOD#QUALITY, POSITIVE, ""gebratene Shrimps"")']"	My wife had the fried shrimp which are huge and loved it.
91	Als gebürtiger Japaner lebe ich seit über 8 Jahren in der Tristate-Region, aber ich war von diesem Ort einfach nur begeistert.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place.
92	Dieser Ort ist der japanischste, den es je geben kann.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Ort"")']"	This place is the most Japanese it can ever get.
93	Die Schilder, die Speisekarten, das Essen und sogar die Bedienung sind alle total japanisch.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Zeichen"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Spezialitäten-Menüs"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Kellnerschaft"")']"	The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.
94	Dieser Ort ist eine einstündige Fahrt wert.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	This place is worth an one-hour drive.
95	Ich werde auf jeden Fall wieder hierher zurückkommen, so oft ich kann.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I am so coming back here again, as much as I can.
96	Das Leon ist ein Juwel im East Village: zwanglos, aber hip, mit gut zubereiteter, einfacher französischer Bistroküche, guten Spezialitäten und einer warmen, lebendigen Atmosphäre.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Leon"")', '(AMBIENCE#GENERAL, POSITIVE, ""Leon"")', '(FOOD#QUALITY, POSITIVE, ""Sonderangebote"")', '(AMBIENCE#GENERAL, POSITIVE, ""Atmosphäre"")', '(FOOD#QUALITY, POSITIVE, ""Französische Bistroküche"")']"	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
97	Meine Frau und ich freuen uns immer über die jungen, nicht immer gut ausgebildeten, aber dennoch freundlichen Mitarbeiter, die alle eine Geschichte haben.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Mitarbeiter"")']"	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
98	Anständiger Wein zu vernünftigen Preisen.	['(DRINKS#QUALITY, NEUTRAL)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#QUALITY, NEUTRAL, ""Wein"")', '(DRINKS#PRICES, POSITIVE, ""Wein"")']"	Decent wine at reasonable prices.
99	Ich war schon dutzende Male dort und habe es immer wieder genossen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Have been dozens of times and never failed to enjoy the experience.
100	Unsere Teenager-Kinder lieben es auch.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Our teenage kids love it, too.
101	Jedes Mal, wenn ich mich entschließe, ein anderes Lokal auf der UES auszuprobieren, ärgere ich mich, dass ich nicht einfach ins Zucchero Pomodori gegangen bin.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Zucchero Pomodori"")']"	Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
102	Dies ist bei weitem mein Lieblingsplatz in der Nachbarschaft.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	This is by far my favorite place in the neighborhood.
103	Der Service ist ausgezeichnet, die Einrichtung ist toll, und das Essen ist köstlich und wird in großen Portionen serviert.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(AMBIENCE#GENERAL, POSITIVE, ""Dekor"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Portionen"")']"	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
104	Ich mag die Gnocchi am liebsten.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Gnocchi"")']"	I'm partial to the Gnocchi.
105	Dieser Ort ist unglaublich winzig.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""Ort"")']"	This place is incredibly tiny.
106	Sie weigern sich, an Wochenenden Gruppen von 3 oder mehr Personen aufzunehmen.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They refuse to seat parties of 3 or more on weekends.
107	Die Gastgeberin ist so unhöflich, dass sie beleidigend wirkt.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Gastgeberin"")']"	The hostess is rude to the point of being offensive.
108	Das Essen war fad und ölig.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")']"	The food was bland oily.
109	Ich verstehe nur den ganzen Hype nicht...	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I just don't understand all the hype...
110	Wir waren schon viele Male in diesem Restaurant, und das Essen, der Wein und der Service waren immer hervorragend.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(DRINKS#QUALITY, POSITIVE, ""Wein"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	We have been to this place many times, and always have great food, wine, and service.
111	Wir waren besorgt, dass wir Schwierigkeiten haben würden, hineinzukommen, aber irgendwie haben wir es geschafft, eine kurze Wartezeit zu haben.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""warten"")']"	We were worried we would have trouble getting in, but somehow managed to have a short wait.
112	Wie immer tranken wir ein gutes Glas Wein, während wir warteten.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""ein Glas Wein"")']"	As always we had a great glass of wine while we waited.
113	Als wir saßen, wurden wir sehr gut und schnell bedient.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	When we sat, we got great and fast service.
114	Die Leute, die dort arbeiten, sind immer so freundlich, dass man manchmal vergisst, dass man in New York ist.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Menschen"")']"	The people that work there are always so friendly you forget you are in New York sometimes.
115	Probieren Sie diesen Ort unbedingt so oft wie möglich aus.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	Make sure you try this place as often as you can.
116	Es macht Spaß, in dieses Restaurant zu gehen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Restaurant"")']"	This is a fun restaurant to go to.
117	Die Pizza ist lecker und ich mag die Atmosphäre.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmoshpere"")']"	The pizza is yummy and I like the atmoshpere.
118	Aber die Pizza ist viel zu teuer.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""pizza"")']"	But the pizza is way to expensive.
119	Eine große Portion kostet 20 Dollar, und die Beilagen kosten jeweils etwa 3 Dollar.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""Toppings"")']"	A large is $20, and toppings are about $3 each.
120	Ich habe dort zu Mittag gegessen und es war nicht so gut, wie ich es nach den gelesenen Bewertungen erwartet hatte.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Mittagessen"")']"	I went there for lunch and it was not as good as I expected from the reviews I read.
121	Die Soße war wässrig und das Essen hatte nicht viel Geschmack.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Sauce"")', '(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")']"	Sauce was watery and the food didn't have much flavor.
122	Ich glaube nicht, dass ich noch einmal hingehen würde.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I don't think I would go again.
123	Dieser Ort ist großartig.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Ort"")']"	This place is great.
124	Ich hatte eine große Gruppe zu meinem Geburtstag und wir wurden gut versorgt.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	I had a huge group for my birthday and we were well taken care of.
125	Die Kellnerin war sehr geduldig mit uns und das Essen ist phänomenal!	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Kellnerin"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The waitress was very patient with us and the food is phenomenal!
126	Der Service war prompt, freundlich und großartig.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienst"")']"	Service was prompt, friendly and great.
127	Ein bisschen teuer, aber das ist es wert!	['(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Slightly on the pricey side but worth it!
128	Tolle Pizza und fantastischer Service.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	Great pizza and fantastic service.
129	Es gab eine kleine Wartezeit, die aber kürzer war, als ich erwartet hatte.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""warten"")']"	There was a small wait, but shorter than I expected.
130	Das Hotel liegt am Ende eines prächtigen Blocks.	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""Block"")']"	Located at the end of a magnificent block.
131	Sehr kuschelig und warm im Inneren.....	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	Very cozy and warm inside.....
132	Ich werde wiederkommen!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I will be back!
133	Das ist das beste Sushi in New York City - ohne Frage.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Sushi"")']"	This is the best sushi in new york city - hands down.
134	Das Lokal ist klein und beengt, aber das Essen ist fantastisch.	['(AMBIENCE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""Ort"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The place is small and cramped but the food is fantastic.
135	Holen Sie sich den Thunfisch aus Gari.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Thunfisch aus Gari"")']"	Get the tuna of gari.
136	Planet Thailand war schon immer ein Hit für mich. Ich gehe meist wegen des Sushis hin, das großartig ist, aber auch das thailändische Essen ist ausgezeichnet.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Sushi"")', '(FOOD#QUALITY, POSITIVE, ""thailändisches Essen"")', '(RESTAURANT#GENERAL, POSITIVE, ""Planet Thailand"")']"	Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .
137	Mit der großen Vielfalt auf der Speisekarte, esse ich hier oft und nie langweilig.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Menü"")']"	With the great variety on the menu , I eat here often and never get bored .
138	Die Atmosphäre ist nicht die beste, aber ich nehme an, so halten sie die Preise niedrig.	['(AMBIENCE#GENERAL, NEUTRAL)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""Atmosphäre"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .
139	Es geht um das Essen!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	It's all about the food !!
140	Es dauerte zunächst lange, bis wir den Ort fanden.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""Ort"")']"	first it took us a long time to find the place.
141	aber als wir uns die Speisekarte ansahen, gab es nicht viel Auswahl, die meisten waren Knödel in der Vorspeisenabteilung.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""Menü"")']"	but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.
142	Die Rollen waren groß, aber nicht gut und das Sashimi war nicht frisch.	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""rollt"")', '(FOOD#QUALITY, NEGATIVE, ""rollt"")', '(FOOD#QUALITY, NEGATIVE, ""Sashimi"")']"	those rolls were big, but not good and sashimi wasn't fresh.
143	Sie waren trocken und ekelhaft, ich habe nicht einmal mein erstes Stück aufgegessen.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	they were dry and disgusting, i didn't even finish my first piece.
144	Hurley's ist wie Cheers, wo jeder deinen Namen kennt und sich WIRKLICH über deinen Besuch freut.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
145	Probieren Sie den knusprigen Thunfisch, er ist zum Sterben gut.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""knuspriger Thunfisch"")']"	Try the crunchy tuna, it is to die for.
146	Probieren Sie einfach alles aus, es ist alles gut.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Try everything for that matter, it is all good.
147	Ich gehe seit der Eröffnung dorthin und kann gar nicht genug davon bekommen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I have been going there since it opened and I can't get enough.
148	Wir waren zuerst hier, um die Gartenterrasse zu genießen.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Gartenterrasse"")']"	First went here to enjoy their garden terrace.
149	Das Essen war fantastisch, und der Service war prompt und hilfsbereit, aber nicht aufdringlich oder übereilt.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.
150	Das Steak Tartare ist eine gute Wahl, es wird am Tisch zubereitet.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Steak Tartar"")']"	The Steak Tartare is a great bet, they fix it for you at the table.
151	Zugegeben, an manchen Abenden war es im Restaurant ziemlich warm, aber die offene Küche macht einen Teil des Charmes aus.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""offene Küche"")', '(AMBIENCE#GENERAL, NEGATIVE, ""Restaurant"")']"	Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.
152	Großartige Weinauswahl, Gigondas ist seinen Preis wert, und der Champagner des Hauses ist sehr günstig.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""Weinauswahl"")', '(DRINKS#QUALITY, POSITIVE, ""Gigondas"")', '(DRINKS#PRICES, POSITIVE, ""Haussekt"")']"	Great wine selection, Gigondas is worth the price, and the house champagne is a great value.
153	Am Wochenende kann es etwas voll werden, aber die Stimmung ist gut und es ist das beste französische Essen, das Sie in der Gegend finden.	['(AMBIENCE#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""NULL"")', '(AMBIENCE#GENERAL, POSITIVE, ""Stimmung"")', '(FOOD#QUALITY, POSITIVE, ""Französisches Essen"")']"	It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.
154	Ich habe den Ort an Freunde weiterempfohlen, er kommt immer gut an.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Ort"")']"	Have recommended the place to friends, always gets good response.
155	Pizza - die einzige Pizza in NYC, die keinen zusätzlichen Belag haben sollte - die Kruste schmeckt wie das beste, frisch gebackene Brot!	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Kruste"")', '(FOOD#QUALITY, POSITIVE, ""pizza"")']"	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!
156	Ich nehme alle meine Gäste aus NYC mit zu VT's.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""VT\'s"")']"	I take all my NYC guests to VT's.
157	Ich bin mir nicht sicher, wo der vorherige Rezensent, lonk, gegessen hat, aber Saul liegt in einer tollen Gegend und hat tolles Essen!	['(LOCATION#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""Nachbarschaft"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!
158	Ich war schon dreimal dort und habe immer wunderbare Erfahrungen gemacht.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I've been there three times and have always had wonderful experiences.
159	Ich würde es für einen besonderen Anlass sehr empfehlen - es bietet einen intimen Rahmen und einen netten Service.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Einstellung"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.
160	Ich bin mir nicht sicher, wo die anderen Kritiker gegessen haben, aber es scheint, als hätten wir zwei verschiedene Restaurants besucht, denn meine Freunde und ich sind alle sehr zufrieden mit dem Mizu... und wir sind Stammgäste.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Mizu"")']"	I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.
161	Sogar nachdem sie mir bei meinem letzten Besuch zu viel berechnet hatten.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Even after they overcharged me the last time I was there.
162	Nehmen Sie auf jeden Fall die Spicy Scallop Roll...	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pikante Jakobsmuschelrolle"")']"	Make sure you have the Spicy Scallop roll.. .
