id	text	labels	labels_phrases	original_text
95	Volveré aquí de nuevo, tanto como pueda.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I am so coming back here again, as much as I can.
96	Leon es una joya del East Village: informal pero moderno, con platos básicos de bistró francés bien preparados, buenos platos especiales y un ambiente cálido y animado.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""León"")', '(AMBIENCE#GENERAL, POSITIVE, ""León"")', '(FOOD#QUALITY, POSITIVE, ""especiales"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmósfera"")', '(FOOD#QUALITY, POSITIVE, ""Bistro francés"")']"	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
97	A mi mujer y a mí siempre nos gusta el personal joven, no siempre bien formado, pero amable, y todos tienen una historia.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")']"	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
98	Vino decente a precios razonables.	['(DRINKS#QUALITY, NEUTRAL)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#QUALITY, NEUTRAL, ""vino"")', '(DRINKS#PRICES, POSITIVE, ""vino"")']"	Decent wine at reasonable prices.
99	He estado docenas de veces y nunca he dejado de disfrutar de la experiencia.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Have been dozens of times and never failed to enjoy the experience.
100	A nuestros hijos adolescentes también les encanta.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Our teenage kids love it, too.
101	Cada vez que decido probar otro sitio en el UES, me enfado por no haber ido a Zucchero Pomodori.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Zucchero Pomodori"")']"	Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
102	Este es, con diferencia, mi lugar favorito del barrio.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	This is by far my favorite place in the neighborhood.
103	El servicio es excelente, la decoración es estupenda y la comida es deliciosa y viene en porciones grandes.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(AMBIENCE#GENERAL, POSITIVE, ""decoración"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""porciones"")']"	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
104	Yo prefiero los ñoquis.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Gnocchi"")']"	I'm partial to the Gnocchi.
105	Este lugar es increíblemente pequeño.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lugar"")']"	This place is incredibly tiny.
106	Se niegan a sentar a grupos de 3 o más personas los fines de semana.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They refuse to seat parties of 3 or more on weekends.
107	La anfitriona es grosera hasta el punto de ser ofensiva.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""azafata"")']"	The hostess is rude to the point of being offensive.
108	La comida era insípida y aceitosa.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")']"	The food was bland oily.
109	Simplemente no entiendo todo el bombo...	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I just don't understand all the hype...
110	Hemos estado en este lugar muchas veces, y siempre tienen una gran comida, el vino y el servicio.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(DRINKS#QUALITY, POSITIVE, ""vino"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	We have been to this place many times, and always have great food, wine, and service.
111	Nos preocupaba tener problemas para entrar, pero la espera fue corta.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""espere"")']"	We were worried we would have trouble getting in, but somehow managed to have a short wait.
112	Como siempre, nos tomamos una buena copa de vino mientras esperábamos.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""copa de vino"")']"	As always we had a great glass of wine while we waited.
113	Cuando nos sentamos, recibimos un servicio estupendo y rápido.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	When we sat, we got great and fast service.
114	La gente que trabaja allí es siempre tan amable que a veces te olvidas de que estás en Nueva York.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""gente"")']"	The people that work there are always so friendly you forget you are in New York sometimes.
115	Asegúrate de probar este lugar tan a menudo como puedas.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	Make sure you try this place as often as you can.
116	Este es un restaurante divertido para ir.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"	This is a fun restaurant to go to.
117	La pizza está riquísima y me gusta el ambiente.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmósfera"")']"	The pizza is yummy and I like the atmoshpere.
118	Pero la pizza es demasiado cara.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""pizza"")']"	But the pizza is way to expensive.
119	Una grande cuesta 20 $, y los aderezos unos 3 $ cada uno.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""coberturas"")']"	A large is $20, and toppings are about $3 each.
120	Fui a comer y no estaba tan bueno como esperaba por las críticas que leí.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""almuerzo"")']"	I went there for lunch and it was not as good as I expected from the reviews I read.
121	La salsa estaba aguada y la comida no tenía mucho sabor.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Salsa"")', '(FOOD#QUALITY, NEGATIVE, ""alimentos"")']"	Sauce was watery and the food didn't have much flavor.
122	Creo que no volvería a ir.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I don't think I would go again.
123	Este sitio es genial.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	This place is great.
124	Tuve un grupo grande para mi cumpleaños y nos atendieron muy bien.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	I had a huge group for my birthday and we were well taken care of.
125	¡La camarera fue muy paciente con nosotros y la comida es fenomenal!	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""camarera"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The waitress was very patient with us and the food is phenomenal!
126	El servicio fue rápido, amable y estupendo.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Servicio"")']"	Service was prompt, friendly and great.
127	Un poco caro, pero merece la pena.	['(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Slightly on the pricey side but worth it!
128	Una pizza estupenda y un servicio fantástico.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Great pizza and fantastic service.
129	Hubo una pequeña espera, pero más corta de lo que esperaba.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""espere"")']"	There was a small wait, but shorter than I expected.
130	Situado al final de un magnífico bloque.	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""bloque"")']"	Located at the end of a magnificent block.
131	Muy acogedor y cálido en el interior.....	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	Very cozy and warm inside.....
132	Volveré.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I will be back!
133	Este es el mejor sushi en la ciudad de Nueva York - sin duda.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sushi"")']"	This is the best sushi in new york city - hands down.
134	El local es pequeño y estrecho, pero la comida es fantástica.	['(AMBIENCE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""lugar"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The place is small and cramped but the food is fantastic.
135	Coge el atún de gari.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""atún de gari"")']"	Get the tuna of gari.
136	Planeta Tailandia siempre ha sido un éxito para mí, voy allí por lo general para el sushi, que es grande, la comida tailandesa es excelente también.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sushi"")', '(FOOD#QUALITY, POSITIVE, ""comida tailandesa"")', '(RESTAURANT#GENERAL, POSITIVE, ""Planeta Tailandia"")']"	Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .
137	Con la gran variedad en el menú , yo como aquí a menudo y nunca me aburro .	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""menú"")']"	With the great variety on the menu , I eat here often and never get bored .
138	El ambiente no es el mejor, pero supongo que así mantienen los precios bajos.	['(AMBIENCE#GENERAL, NEUTRAL)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""atmósfera"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .
139	Todo gira en torno a la comida.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	It's all about the food !!
140	primero nos llevó mucho tiempo encontrar el lugar.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lugar"")']"	first it took us a long time to find the place.
141	pero cuando miramos el menú, no había muchas opciones, la mayoría eran dumplings en la sección de aperitivos.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""menú"")']"	but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.
142	Los rollitos eran grandes, pero no buenos y el sashimi no era fresco.	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""rollos"")', '(FOOD#QUALITY, NEGATIVE, ""rollos"")', '(FOOD#QUALITY, NEGATIVE, ""sashimi"")']"	those rolls were big, but not good and sashimi wasn't fresh.
143	estaban secos y asquerosos, ni siquiera terminé mi primer trozo.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	they were dry and disgusting, i didn't even finish my first piece.
144	Hurley's es como Cheers, donde todo el mundo sabe tu nombre y están REALMENTE contentos de que hayas venido.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
145	Prueba el atún crujiente, está para morirse.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""atún crujiente"")']"	Try the crunchy tuna, it is to die for.
146	Pruébelo todo, que todo es bueno.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Try everything for that matter, it is all good.
147	Llevo yendo desde que abrió y no me canso de ir.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I have been going there since it opened and I can't get enough.
148	Primero fuimos aquí para disfrutar de su terraza ajardinada.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""terraza jardín"")']"	First went here to enjoy their garden terrace.
149	La comida era increíble, y el servicio fue rápido y servicial, pero sin agobios ni prisas.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.
150	El Steak Tartare es una gran apuesta, te lo preparan en la mesa.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Steak Tartare"")']"	The Steak Tartare is a great bet, they fix it for you at the table.
151	Hay que reconocer que algunas noches dentro del restaurante hacía bastante calor, pero la cocina abierta forma parte del encanto.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""cocina abierta"")', '(AMBIENCE#GENERAL, NEGATIVE, ""restaurante"")']"	Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.
152	Gran selección de vinos, Gigondas vale la pena el precio, y el champán de la casa es un gran valor.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""selección de vinos"")', '(DRINKS#QUALITY, POSITIVE, ""Gigondas"")', '(DRINKS#PRICES, POSITIVE, ""champán de la casa"")']"	Great wine selection, Gigondas is worth the price, and the house champagne is a great value.
153	Puede que esté un poco lleno los fines de semana, pero el ambiente es bueno y es la mejor comida francesa que encontrarás en la zona.	['(AMBIENCE#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""NULL"")', '(AMBIENCE#GENERAL, POSITIVE, ""vibe"")', '(FOOD#QUALITY, POSITIVE, ""Comida francesa"")']"	It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.
154	He recomendado el lugar a amigos, siempre recibe buena respuesta.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""lugar"")']"	Have recommended the place to friends, always gets good response.
155	Pizza - la única pizza de NYC que no debería llevar ingredientes adicionales - ¡la corteza sabe como el mejor pan recién horneado!	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""corteza"")', '(FOOD#QUALITY, POSITIVE, ""pizza"")']"	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!
156	Llevo a todos mis invitados de NYC a VT's.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""VT\'s"")']"	I take all my NYC guests to VT's.
157	No estoy seguro de dónde cenó el anterior crítico, lonk, pero Saul está en un barrio estupendo y tiene una comida estupenda.	['(LOCATION#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""barrio"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!
158	He estado allí tres veces y siempre he tenido experiencias maravillosas.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I've been there three times and have always had wonderful experiences.
159	Lo recomiendo encarecidamente para una ocasión especial: ofrece un ambiente íntimo y un servicio agradable.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ajuste"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.
160	No estoy seguro de dónde comieron los otros críticos, pero parece como si hubiéramos visitado dos restaurantes diferentes, porque mis amigos y yo disfrutamos mucho de Mizu... y somos clientes habituales.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Mizu"")']"	I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.
161	Incluso después de que me cobraran de más la última vez que estuve allí.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Even after they overcharged me the last time I was there.
162	Asegúrese de tener el rollo de vieira picante .. .	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Rollo de vieira picante"")']"	Make sure you have the Spicy Scallop roll.. .
163	¡Está delicioso!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	it's delicious!
164	Los moules estaban excelentes, los raviolis de langosta estaban MUY salados.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Moules"")', '(FOOD#QUALITY, NEGATIVE, ""raviolis de langosta"")']"	Moules were excellent, lobster ravioli was VERY salty!
165	Llevé a mi madre para el Día de la Madre, y el maitre fue bastante grosero.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""maître"")']"	Took my mom for Mother's Day, and the maitre d' was pretty rude.
166	Nos dijo que nos sentáramos donde quisiéramos, y cuando nos sentamos nos dijo que la mesa estaba reservada.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Told us to sit anywhere, and when we sat he said the table was reserved.
167	Me pisó el pie la SEGUNDA vez que pasó por encima de mí para ajustar la iluminación.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Stepped on my foot on the SECOND time he reached over me to adjust lighting.
168	El pequeño postre costaba 8 dólares... un precio excesivo para lo que es.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""postre"")', '(FOOD#PRICES, NEGATIVE, ""postre"")']"	Tiny dessert was $8.00...just plain overpriced for what it is.
