id	text	labels	labels_phrases	original_text
93	Les enseignes, les menus spéciaux, la nourriture et même le personnel de service sont TOUS TOTALEMENT japonais.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""signes"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""menus spéciaux"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(SERVICE#GENERAL, POSITIVE, ""personnel de service"")']"	The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.
94	Cet endroit vaut la peine d'être parcouru en voiture pendant une heure.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	This place is worth an one-hour drive.
95	Je reviendrai ici autant que possible.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I am so coming back here again, as much as I can.
96	Le Leon est un joyau de l'East Village : décontracté mais branché, il propose une cuisine de bistrot français de base bien préparée, de bons plats du jour et une atmosphère chaleureuse et animée.	['(RESTAURANT#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Léon"")', '(AMBIENCE#GENERAL, POSITIVE, ""Léon"")', '(FOOD#QUALITY, POSITIVE, ""spéciaux"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmosphère"")', '(FOOD#QUALITY, POSITIVE, ""Cuisine de bistrot français"")']"	Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
97	Ma femme et moi apprécions toujours le personnel jeune, pas toujours bien formé mais néanmoins sympathique, qui a tous une histoire à raconter.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""le personnel"")']"	My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.
98	Des vins décents à des prix raisonnables.	['(DRINKS#QUALITY, NEUTRAL)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#QUALITY, NEUTRAL, ""le vin"")', '(DRINKS#PRICES, POSITIVE, ""le vin"")']"	Decent wine at reasonable prices.
99	J'y suis allé des dizaines de fois et j'ai toujours apprécié l'expérience.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Have been dozens of times and never failed to enjoy the experience.
100	Nos adolescents l'adorent aussi.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Our teenage kids love it, too.
101	Chaque fois que je décide d'essayer un autre endroit sur l'UES, je m'en veux de ne pas être allé au Zucchero Pomodori.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Zucchero Pomodori"")']"	Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.
102	C'est de loin mon endroit préféré dans le quartier.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	This is by far my favorite place in the neighborhood.
103	Le service est excellent, le décor est superbe et la nourriture est délicieuse et servie en grandes portions.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(AMBIENCE#GENERAL, POSITIVE, ""décor"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""portions"")']"	The service is excellent, the decor is great, and the food is delicious and comes in large portions.
104	J'ai un faible pour les gnocchis.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Gnocchi"")']"	I'm partial to the Gnocchi.
105	Cet endroit est incroyablement petit.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lieu"")']"	This place is incredibly tiny.
106	Ils refusent d'accueillir des groupes de trois personnes ou plus le week-end.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They refuse to seat parties of 3 or more on weekends.
107	L'hôtesse est impolie au point d'être offensante.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""hôtesse"")']"	The hostess is rude to the point of being offensive.
108	La nourriture était fade et huileuse.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""nourriture"")']"	The food was bland oily.
109	Je ne comprends pas tout ce battage médiatique...	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I just don't understand all the hype...
110	Nous sommes allés à cet endroit à de nombreuses reprises, et nous avons toujours eu de la bonne nourriture, du bon vin et un bon service.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(DRINKS#QUALITY, POSITIVE, ""le vin"")', '(SERVICE#GENERAL, POSITIVE, ""service"")']"	We have been to this place many times, and always have great food, wine, and service.
111	Nous craignions d'avoir du mal à entrer, mais nous avons réussi à avoir une courte attente.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""attendre"")']"	We were worried we would have trouble getting in, but somehow managed to have a short wait.
112	Comme toujours, nous avons bu un grand verre de vin pendant que nous attendions.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""verre de vin"")']"	As always we had a great glass of wine while we waited.
113	Lorsque nous nous sommes assis, nous avons bénéficié d'un service rapide et de qualité.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")']"	When we sat, we got great and fast service.
114	Les personnes qui y travaillent sont toujours si amicales que l'on oublie parfois que l'on se trouve à New York.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""les personnes"")']"	The people that work there are always so friendly you forget you are in New York sometimes.
115	Ne manquez pas d'essayer cet endroit aussi souvent que possible.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	Make sure you try this place as often as you can.
116	C'est un restaurant agréable à fréquenter.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")']"	This is a fun restaurant to go to.
117	La pizza est délicieuse et j'aime l'ambiance.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmoshpere"")']"	The pizza is yummy and I like the atmoshpere.
118	Mais les pizzas sont beaucoup trop chères.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""pizza"")']"	But the pizza is way to expensive.
119	Un grand plat coûte 20 dollars et les garnitures coûtent environ 3 dollars chacune.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""garnitures"")']"	A large is $20, and toppings are about $3 each.
120	J'y suis allé pour le déjeuner et ce n'était pas aussi bon que ce à quoi je m'attendais d'après les critiques que j'ai lues.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""déjeuner"")']"	I went there for lunch and it was not as good as I expected from the reviews I read.
121	La sauce était aqueuse et les aliments n'avaient pas beaucoup de goût.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Sauce"")', '(FOOD#QUALITY, NEGATIVE, ""nourriture"")']"	Sauce was watery and the food didn't have much flavor.
122	Je ne pense pas que j'y retournerais.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	I don't think I would go again.
123	Cet endroit est formidable.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lieu"")']"	This place is great.
124	J'avais un grand groupe pour mon anniversaire et on s'est bien occupé de nous.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	I had a huge group for my birthday and we were well taken care of.
125	La serveuse a été très patiente avec nous et la nourriture est phénoménale !	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""serveuse"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	The waitress was very patient with us and the food is phenomenal!
126	Le service a été rapide, amical et excellent.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Service"")']"	Service was prompt, friendly and great.
127	Un peu plus cher, mais ça vaut le coup !	['(RESTAURANT#PRICES, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Slightly on the pricey side but worth it!
128	Excellente pizza et service fantastique.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")', '(SERVICE#GENERAL, POSITIVE, ""service"")']"	Great pizza and fantastic service.
129	Il y a eu un peu d'attente, mais moins que ce à quoi je m'attendais.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""attendre"")']"	There was a small wait, but shorter than I expected.
130	Situé au bout d'un magnifique pâté de maisons.	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""bloc"")']"	Located at the end of a magnificent block.
131	Très douillet et chaud à l'intérieur.....	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	Very cozy and warm inside.....
132	Je reviendrai !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I will be back!
133	C'est le meilleur sushi de la ville de New York, haut la main.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sushi"")']"	This is the best sushi in new york city - hands down.
134	L'endroit est petit et exigu, mais la nourriture est fantastique.	['(AMBIENCE#GENERAL, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""lieu"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	The place is small and cramped but the food is fantastic.
135	Obtenez le thon de gari.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""thon de gari"")']"	Get the tuna of gari.
136	Planet Thailand a toujours été un succès pour moi, j'y vais généralement pour les sushis, qui sont excellents, mais la nourriture thaïlandaise est également excellente.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sushi"")', '(FOOD#QUALITY, POSITIVE, ""nourriture thaïlandaise"")', '(RESTAURANT#GENERAL, POSITIVE, ""Planète Thaïlande"")']"	Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .
137	Grâce à la grande variété du menu, je mange souvent ici et je ne m'ennuie jamais.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""menu"")']"	With the great variety on the menu , I eat here often and never get bored .
138	L'atmosphère n'est pas des plus agréables, mais je suppose que c'est ainsi qu'ils maintiennent les prix bas.	['(AMBIENCE#GENERAL, NEUTRAL)', '(RESTAURANT#PRICES, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""atmosphère"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .
139	Tout tourne autour de la nourriture !	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	It's all about the food !!
140	Nous avons d'abord mis du temps à trouver l'endroit.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lieu"")']"	first it took us a long time to find the place.
141	mais lorsque nous avons regardé le menu, il n'y avait pas beaucoup de choix, la plupart étant des boulettes de pâte dans la section des entrées.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""menu"")']"	but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.
142	Ces rouleaux étaient gros, mais pas bons et les sashimis n'étaient pas frais.	['(FOOD#STYLE_OPTIONS, NEUTRAL)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""rouleaux"")', '(FOOD#QUALITY, NEGATIVE, ""rouleaux"")', '(FOOD#QUALITY, NEGATIVE, ""sashimi"")']"	those rolls were big, but not good and sashimi wasn't fresh.
143	Ils étaient secs et dégoûtants, je n'ai même pas fini mon premier morceau.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	they were dry and disgusting, i didn't even finish my first piece.
144	Hurley's, c'est comme Cheers où tout le monde connaît votre nom et est VRAIMENT content que vous soyez venu.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.
145	Essayez le thon croustillant, il est à tomber.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""thon croquant"")']"	Try the crunchy tuna, it is to die for.
146	Essayez tout d'ailleurs, tout est bon.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Try everything for that matter, it is all good.
147	J'y vais depuis son ouverture et je ne m'en lasse pas.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I have been going there since it opened and I can't get enough.
148	La première fois que j'y suis allé, c'était pour profiter de la terrasse du jardin.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""terrasse du jardin"")']"	First went here to enjoy their garden terrace.
149	La nourriture était excellente, et le service était rapide et serviable, mais sans excès ni précipitation.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(SERVICE#GENERAL, POSITIVE, ""service"")']"	The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.
150	Le steak tartare est un excellent pari, ils le préparent pour vous à la table.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Steak Tartare"")']"	The Steak Tartare is a great bet, they fix it for you at the table.
151	Il est vrai que certaines nuits à l'intérieur du restaurant étaient plutôt chaudes, mais la cuisine ouverte fait partie du charme.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""cuisine ouverte"")', '(AMBIENCE#GENERAL, NEGATIVE, ""restaurant"")']"	Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.
152	Grande sélection de vins, le Gigondas vaut le prix, et le champagne maison est un excellent rapport qualité-prix.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""sélection de vins"")', '(DRINKS#QUALITY, POSITIVE, ""Gigondas"")', '(DRINKS#PRICES, POSITIVE, ""champagne maison"")']"	Great wine selection, Gigondas is worth the price, and the house champagne is a great value.
153	Il peut être un peu bondé le week-end, mais l'ambiance est bonne et c'est la meilleure cuisine française que vous trouverez dans la région.	['(AMBIENCE#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""NULL"")', '(AMBIENCE#GENERAL, POSITIVE, ""vibrer"")', '(FOOD#QUALITY, POSITIVE, ""Cuisine française"")']"	It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.
154	J'ai recommandé l'endroit à des amis et j'ai toujours reçu de bonnes réponses.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""lieu"")']"	Have recommended the place to friends, always gets good response.
155	Pizza - la seule pizza de NYC qui ne devrait pas avoir de garniture supplémentaire - la croûte a le même goût que le meilleur pain fraîchement cuit !	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""croûte"")', '(FOOD#QUALITY, POSITIVE, ""pizza"")']"	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!
156	J'emmène tous mes invités de New York chez VT.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""VT\'s"")']"	I take all my NYC guests to VT's.
157	Je ne sais pas où l'auteur de l'article précédent, lonk, a dîné, mais Saul se trouve dans un quartier agréable et propose des plats délicieux.	['(LOCATION#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""le voisinage"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!
158	J'y suis allée trois fois et j'ai toujours eu de très bonnes expériences.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I've been there three times and have always had wonderful experiences.
159	Je le recommande vivement pour une occasion spéciale. Il offre un cadre intime et un service agréable.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""réglage"")', '(SERVICE#GENERAL, POSITIVE, ""service"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.
160	Je ne sais pas où les autres critiques ont mangé, mais il semble que nous ayons visité deux restaurants différents, car mes amis et moi apprécions beaucoup le Mizu... et nous sommes des clients réguliers.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Mizu"")']"	I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.
